ticker,macro_sector_code,macro_sector,sector_code,sector,industry_code,industry,basic_industry_code,basic_industry,synced_at
JPOLYINVST.NS,IN05,Financial Services,IN0501,Financial Services,IN050101,Finance,IN050101003,Investment Company,2026-08-30T11:58:21.064178+00:00
JSWHL.NS,IN05,Financial Services,IN0501,Financial Services,IN050101,Finance,IN050101003,Investment Company,2026-08-30T11:58:21.064178+00:00
KICL.NS,IN05,Financial Services,IN0501,Financial Services,IN050101,Finance,IN050101003,Investment Company,2026-08-30T11:58:21.064178+00:00
MAHSCOOTER.NS,IN05,Financial Services,IN0501,Financial Services,IN050101,Finance,IN050101003,Investment Company,2026-08-30T11:58:21.064178+00:00
NSIL.NS,IN05,Financial Services,IN0501,Financial Services,IN050101,Finance,IN050101003,Investment Company,2026-08-30T11:58:21.064178+00:00
PILANIINVS.NS,IN05,Financial Services,IN0501,Financial Services,IN050101,Finance,IN050101003,Investment Company,2026-08-30T11:58:21.064178+00:00
PNBGILTS.NS,IN05,Financial Services,IN0501,Financial Services,IN050101,Finance,IN050101003,Investment Company,2026-08-30T11:58:21.064178+00:00
RELIGARE.NS,IN05,Financial Services,IN0501,Financial Services,IN050101,Finance,IN050101003,Investment Company,2026-08-30T11:58:21.064178+00:00
SCILAL.NS,IN05,Financial Services,IN0501,Financial Services,IN050101,Finance,IN050101003,Investment Company,2026-08-30T11:58:21.064178+00:00
STEL.NS,IN05,Financial Services,IN0501,Financial Services,IN050101,Finance,IN050101003,Investment Company,2026-08-30T11:58:21.064178+00:00
SUMMITSEC.NS,IN05,Financial Services,IN0501,Financial Services,IN050101,Finance,IN050101003,Investment Company,2026-08-30T11:58:21.064178+00:00
TATAINVEST.NS,IN05,Financial Services,IN0501,Financial Services,IN050101,Finance,IN050101003,Investment Company,2026-08-30T11:58:21.064178+00:00
TSFINV.NS,IN05,Financial Services,IN0501,Financial Services,IN050101,Finance,IN050101003,Investment Company,2026-08-30T11:58:21.064178+00:00
TVSHLTD.NS,IN05,Financial Services,IN0501,Financial Services,IN050101,Finance,IN050101003,Investment Company,2026-08-30T11:58:21.064178+00:00
VHL.NS,IN05,Financial Services,IN0501,Financial Services,IN050101,Finance,IN050101003,Investment Company,2026-08-30T11:58:21.064178+00:00
VLSFINANCE.NS,IN05,Financial Services,IN0501,Financial Services,IN050101,Finance,IN050101003,Investment Company,2026-08-30T11:58:21.064178+00:00
WELINV.NS,IN05,Financial Services,IN0501,Financial Services,IN050101,Finance,IN050101003,Investment Company,2026-08-30T11:58:21.064178+00:00
512065.BO,IN05,Financial Services,IN0501,Financial Services,IN050101,Finance,IN050101004,Non Banking Financial Company (NBFC),2026-08-30T11:58:21.064178+00:00
AIIL.NS,IN05,Financial Services,IN0501,Financial Services,IN050101,Finance,IN050101004,Non Banking Financial Company (NBFC),2026-08-30T11:58:21.064178+00:00
AYE.NS,IN05,Financial Services,IN0501,Financial Services,IN050101,Finance,IN050101004,Non Banking Financial Company (NBFC),2026-08-30T11:58:21.064178+00:00
BAJFINANCE.NS,IN05,Financial Services,IN0501,Financial Services,IN050101,Finance,IN050101004,Non Banking Financial Company (NBFC),2026-08-30T11:58:21.064178+00:00
BENGALASM.NS,IN05,Financial Services,IN0501,Financial Services,IN050101,Finance,IN050101004,Non Banking Financial Company (NBFC),2026-08-30T11:58:21.064178+00:00
CGCL.NS,IN05,Financial Services,IN0501,Financial Services,IN050101,Finance,IN050101004,Non Banking Financial Company (NBFC),2026-08-30T11:58:21.064178+00:00
CHOLAFIN.NS,IN05,Financial Services,IN0501,Financial Services,IN050101,Finance,IN050101004,Non Banking Financial Company (NBFC),2026-08-30T11:58:21.064178+00:00
FEDFINA.NS,IN05,Financial Services,IN0501,Financial Services,IN050101,Finance,IN050101004,Non Banking Financial Company (NBFC),2026-08-30T11:58:21.064178+00:00
FIVESTAR.NS,IN05,Financial Services,IN0501,Financial Services,IN050101,Finance,IN050101004,Non Banking Financial Company (NBFC),2026-08-30T11:58:21.064178+00:00
HDBFS.NS,IN05,Financial Services,IN0501,Financial Services,IN050101,Finance,IN050101004,Non Banking Financial Company (NBFC),2026-08-30T11:58:21.064178+00:00
IIFL.NS,IN05,Financial Services,IN0501,Financial Services,IN050101,Finance,IN050101004,Non Banking Financial Company (NBFC),2026-08-30T11:58:21.064178+00:00
LTF.NS,IN05,Financial Services,IN0501,Financial Services,IN050101,Finance,IN050101004,Non Banking Financial Company (NBFC),2026-08-30T11:58:21.064178+00:00
MANAPPURAM.NS,IN05,Financial Services,IN0501,Financial Services,IN050101,Finance,IN050101004,Non Banking Financial Company (NBFC),2026-08-30T11:58:21.064178+00:00
MASFIN.NS,IN05,Financial Services,IN0501,Financial Services,IN050101,Finance,IN050101004,Non Banking Financial Company (NBFC),2026-08-30T11:58:21.064178+00:00
MUTHOOTFIN.NS,IN05,Financial Services,IN0501,Financial Services,IN050101,Finance,IN050101004,Non Banking Financial Company (NBFC),2026-08-30T11:58:21.064178+00:00
NORTHARC.NS,IN05,Financial Services,IN0501,Financial Services,IN050101,Finance,IN050101004,Non Banking Financial Company (NBFC),2026-08-30T11:58:21.064178+00:00
PAISALO.NS,IN05,Financial Services,IN0501,Financial Services,IN050101,Finance,IN050101004,Non Banking Financial Company (NBFC),2026-08-30T11:58:21.064178+00:00
POONAWALLA.NS,IN05,Financial Services,IN0501,Financial Services,IN050101,Finance,IN050101004,Non Banking Financial Company (NBFC),2026-08-30T11:58:21.064178+00:00
SBFC.NS,IN05,Financial Services,IN0501,Financial Services,IN050101,Finance,IN050101004,Non Banking Financial Company (NBFC),2026-08-30T11:58:21.064178+00:00
SBICARD.NS,IN05,Financial Services,IN0501,Financial Services,IN050101,Finance,IN050101004,Non Banking Financial Company (NBFC),2026-08-30T11:58:21.064178+00:00
SGFIN.NS,IN05,Financial Services,IN0501,Financial Services,IN050101,Finance,IN050101004,Non Banking Financial Company (NBFC),2026-08-30T11:58:21.064178+00:00
SHRIRAMFIN.NS,IN05,Financial Services,IN0501,Financial Services,IN050101,Finance,IN050101004,Non Banking Financial Company (NBFC),2026-08-30T11:58:21.064178+00:00
SUNDARMFIN.NS,IN05,Financial Services,IN0501,Financial Services,IN050101,Finance,IN050101004,Non Banking Financial Company (NBFC),2026-08-30T11:58:21.064178+00:00
TATACAP.NS,IN05,Financial Services,IN0501,Financial Services,IN050101,Finance,IN050101004,Non Banking Financial Company (NBFC),2026-08-30T11:58:21.064178+00:00
501151.BO,IN05,Financial Services,IN0501,Financial Services,IN050101,Finance,IN050101005,Other Financial Services,2026-08-30T11:58:21.064178+00:00
503635.BO,IN05,Financial Services,IN0501,Financial Services,IN050101,Finance,IN050101005,Other Financial Services,2026-08-30T11:58:21.064178+00:00
504346.BO,IN05,Financial Services,IN0501,Financial Services,IN050101,Finance,IN050101005,Other Financial Services,2026-08-30T11:58:21.064178+00:00
512345.BO,IN05,Financial Services,IN0501,Financial Services,IN050101,Finance,IN050101005,Other Financial Services,2026-08-30T11:58:21.064178+00:00
526071.BO,IN05,Financial Services,IN0501,Financial Services,IN050101,Finance,IN050101005,Other Financial Services,2026-08-30T11:58:21.064178+00:00
531550.BO,IN05,Financial Services,IN0501,Financial Services,IN050101,Finance,IN050101005,Other Financial Services,2026-08-30T11:58:21.064178+00:00
535916.BO,IN05,Financial Services,IN0501,Financial Services,IN050101,Finance,IN050101005,Other Financial Services,2026-08-30T11:58:21.064178+00:00
540097.BO,IN05,Financial Services,IN0501,Financial Services,IN050101,Finance,IN050101005,Other Financial Services,2026-08-30T11:58:21.064178+00:00
540175.BO,IN05,Financial Services,IN0501,Financial Services,IN050101,Finance,IN050101005,Other Financial Services,2026-08-30T11:58:21.064178+00:00
540199.BO,IN05,Financial Services,IN0501,Financial Services,IN050101,Finance,IN050101005,Other Financial Services,2026-08-30T11:58:21.064178+00:00
542332.BO,IN05,Financial Services,IN0501,Financial Services,IN050101,Finance,IN050101005,Other Financial Services,2026-08-30T11:58:21.064178+00:00
542866.BO,IN05,Financial Services,IN0501,Financial Services,IN050101,Finance,IN050101005,Other Financial Services,2026-08-30T11:58:21.064178+00:00
AKIKO.NS,IN05,Financial Services,IN0501,Financial Services,IN050101,Finance,IN050101005,Other Financial Services,2026-08-30T11:58:21.064178+00:00
ALGOQUANT.NS,IN05,Financial Services,IN0501,Financial Services,IN050101,Finance,IN050101005,Other Financial Services,2026-08-30T11:58:21.064178+00:00
CENTRUM.NS,IN05,Financial Services,IN0501,Financial Services,IN050101,Finance,IN050101005,Other Financial Services,2026-08-30T11:58:21.064178+00:00
CRISIL.NS,IN05,Financial Services,IN0501,Financial Services,IN050101,Finance,IN050101005,Other Financial Services,2026-08-30T11:58:21.064178+00:00
DELPHIFX.NS,IN05,Financial Services,IN0501,Financial Services,IN050101,Finance,IN050101005,Other Financial Services,2026-08-30T11:58:21.064178+00:00
GATECH.NS,IN05,Financial Services,IN0501,Financial Services,IN050101,Finance,IN050101005,Other Financial Services,2026-08-30T11:58:21.064178+00:00
GYFTR.NS,IN05,Financial Services,IN0501,Financial Services,IN050101,Finance,IN050101005,Other Financial Services,2026-08-30T11:58:21.064178+00:00
KISSHT.NS,IN05,Financial Services,IN0501,Financial Services,IN050101,Finance,IN050101005,Other Financial Services,2026-08-30T11:58:21.064178+00:00
NDLVENTURE.NS,IN05,Financial Services,IN0501,Financial Services,IN050101,Finance,IN050101005,Other Financial Services,2026-08-30T11:58:21.064178+00:00
PRIMESECU.NS,IN05,Financial Services,IN0501,Financial Services,IN050101,Finance,IN050101005,Other Financial Services,2026-08-30T11:58:21.064178+00:00
RNFI.NS,IN05,Financial Services,IN0501,Financial Services,IN050101,Finance,IN050101005,Other Financial Services,2026-08-30T11:58:21.064178+00:00
THEINVEST.NS,IN05,Financial Services,IN0501,Financial Services,IN050101,Finance,IN050101005,Other Financial Services,2026-08-30T11:58:21.064178+00:00
WEALTH.NS,IN05,Financial Services,IN0501,Financial Services,IN050101,Finance,IN050101005,Other Financial Services,2026-08-30T11:58:21.064178+00:00
544296.BO,IN05,Financial Services,IN0501,Financial Services,IN050101,Finance,IN050101006,Holding Company,2026-08-30T11:58:21.064178+00:00
AFSL.NS,IN05,Financial Services,IN0501,Financial Services,IN050101,Finance,IN050101006,Holding Company,2026-08-30T11:58:21.064178+00:00
BAJAJFINSV.NS,IN05,Financial Services,IN0501,Financial Services,IN050101,Finance,IN050101006,Holding Company,2026-08-30T11:58:21.064178+00:00
BAJAJHLDNG.NS,IN05,Financial Services,IN0501,Financial Services,IN050101,Finance,IN050101006,Holding Company,2026-08-30T11:58:21.064178+00:00
BFINVEST.NS,IN05,Financial Services,IN0501,Financial Services,IN050101,Finance,IN050101006,Holding Company,2026-08-30T11:58:21.064178+00:00
BILVYAPAR.NS,IN05,Financial Services,IN0501,Financial Services,IN050101,Finance,IN050101006,Holding Company,2026-08-30T11:58:21.064178+00:00
BLIL.NS,IN05,Financial Services,IN0501,Financial Services,IN050101,Finance,IN050101006,Holding Company,2026-08-30T11:58:21.064178+00:00
CHOICEIN.NS,IN05,Financial Services,IN0501,Financial Services,IN050101,Finance,IN050101006,Holding Company,2026-08-30T11:58:21.064178+00:00
EDELWEISS.NS,IN05,Financial Services,IN0501,Financial Services,IN050101,Finance,IN050101006,Holding Company,2026-08-30T11:58:21.064178+00:00
GFLLIMITED.NS,IN05,Financial Services,IN0501,Financial Services,IN050101,Finance,IN050101006,Holding Company,2026-08-30T11:58:21.064178+00:00
JMFINANCIL.NS,IN05,Financial Services,IN0501,Financial Services,IN050101,Finance,IN050101006,Holding Company,2026-08-30T11:58:21.064178+00:00
KAMAHOLD.NS,IN05,Financial Services,IN0501,Financial Services,IN050101,Finance,IN050101006,Holding Company,2026-08-30T11:58:21.064178+00:00
MAXIND.NS,IN05,Financial Services,IN0501,Financial Services,IN050101,Finance,IN050101006,Holding Company,2026-08-30T11:58:21.064178+00:00
RANEHOLDIN.NS,IN05,Financial Services,IN0501,Financial Services,IN050101,Finance,IN050101006,Holding Company,2026-08-30T11:58:21.064178+00:00
TAMBOLIIN.NS,IN05,Financial Services,IN0501,Financial Services,IN050101,Finance,IN050101006,Holding Company,2026-08-30T11:58:21.064178+00:00
CREDITACC.NS,IN05,Financial Services,IN0501,Financial Services,IN050101,Finance,IN050101007,Microfinance Institutions,2026-08-30T11:58:21.064178+00:00
FUSION.NS,IN05,Financial Services,IN0501,Financial Services,IN050101,Finance,IN050101007,Microfinance Institutions,2026-08-30T11:58:21.064178+00:00
MUTHOOTMF.NS,IN05,Financial Services,IN0501,Financial Services,IN050101,Finance,IN050101007,Microfinance Institutions,2026-08-30T11:58:21.064178+00:00
SATIN.NS,IN05,Financial Services,IN0501,Financial Services,IN050101,Finance,IN050101007,Microfinance Institutions,2026-08-30T11:58:21.064178+00:00
SPANDANA.NS,IN05,Financial Services,IN0501,Financial Services,IN050101,Finance,IN050101007,Microfinance Institutions,2026-08-30T11:58:21.064178+00:00
BANKBARODA.NS,IN05,Financial Services,IN0501,Financial Services,IN050102,Banks,IN050102001,Public Sector Bank,2026-08-30T11:58:21.064178+00:00
BANKINDIA.NS,IN05,Financial Services,IN0501,Financial Services,IN050102,Banks,IN050102001,Public Sector Bank,2026-08-30T11:58:21.064178+00:00
CANBK.NS,IN05,Financial Services,IN0501,Financial Services,IN050102,Banks,IN050102001,Public Sector Bank,2026-08-30T11:58:21.064178+00:00
CENTRALBK.NS,IN05,Financial Services,IN0501,Financial Services,IN050102,Banks,IN050102001,Public Sector Bank,2026-08-30T11:58:21.064178+00:00
INDIANB.NS,IN05,Financial Services,IN0501,Financial Services,IN050102,Banks,IN050102001,Public Sector Bank,2026-08-30T11:58:21.064178+00:00
IOB.NS,IN05,Financial Services,IN0501,Financial Services,IN050102,Banks,IN050102001,Public Sector Bank,2026-08-30T11:58:21.064178+00:00
MAHABANK.NS,IN05,Financial Services,IN0501,Financial Services,IN050102,Banks,IN050102001,Public Sector Bank,2026-08-30T11:58:21.064178+00:00
PNB.NS,IN05,Financial Services,IN0501,Financial Services,IN050102,Banks,IN050102001,Public Sector Bank,2026-08-30T11:58:21.064178+00:00
PSB.NS,IN05,Financial Services,IN0501,Financial Services,IN050102,Banks,IN050102001,Public Sector Bank,2026-08-30T11:58:21.064178+00:00
SBIN.NS,IN05,Financial Services,IN0501,Financial Services,IN050102,Banks,IN050102001,Public Sector Bank,2026-08-30T11:58:21.064178+00:00
UCOBANK.NS,IN05,Financial Services,IN0501,Financial Services,IN050102,Banks,IN050102001,Public Sector Bank,2026-08-30T11:58:21.064178+00:00
UNIONBANK.NS,IN05,Financial Services,IN0501,Financial Services,IN050102,Banks,IN050102001,Public Sector Bank,2026-08-30T11:58:21.064178+00:00
AXISBANK.NS,IN05,Financial Services,IN0501,Financial Services,IN050102,Banks,IN050102002,Private Sector Bank,2026-08-30T11:58:21.064178+00:00
BANDHANBNK.NS,IN05,Financial Services,IN0501,Financial Services,IN050102,Banks,IN050102002,Private Sector Bank,2026-08-30T11:58:21.064178+00:00
CSBBANK.NS,IN05,Financial Services,IN0501,Financial Services,IN050102,Banks,IN050102002,Private Sector Bank,2026-08-30T11:58:21.064178+00:00
CUB.NS,IN05,Financial Services,IN0501,Financial Services,IN050102,Banks,IN050102002,Private Sector Bank,2026-08-30T11:58:21.064178+00:00
DCBBANK.NS,IN05,Financial Services,IN0501,Financial Services,IN050102,Banks,IN050102002,Private Sector Bank,2026-08-30T11:58:21.064178+00:00
DHANBANK.NS,IN05,Financial Services,IN0501,Financial Services,IN050102,Banks,IN050102002,Private Sector Bank,2026-08-30T11:58:21.064178+00:00
FEDERALBNK.NS,IN05,Financial Services,IN0501,Financial Services,IN050102,Banks,IN050102002,Private Sector Bank,2026-08-30T11:58:21.064178+00:00
HDFCBANK.NS,IN05,Financial Services,IN0501,Financial Services,IN050102,Banks,IN050102002,Private Sector Bank,2026-08-30T11:58:21.064178+00:00
ICICIBANK.NS,IN05,Financial Services,IN0501,Financial Services,IN050102,Banks,IN050102002,Private Sector Bank,2026-08-30T11:58:21.064178+00:00
IDBI.NS,IN05,Financial Services,IN0501,Financial Services,IN050102,Banks,IN050102002,Private Sector Bank,2026-08-30T11:58:21.064178+00:00
IDFCFIRSTB.NS,IN05,Financial Services,IN0501,Financial Services,IN050102,Banks,IN050102002,Private Sector Bank,2026-08-30T11:58:21.064178+00:00
INDUSINDBK.NS,IN05,Financial Services,IN0501,Financial Services,IN050102,Banks,IN050102002,Private Sector Bank,2026-08-30T11:58:21.064178+00:00
KARURVYSYA.NS,IN05,Financial Services,IN0501,Financial Services,IN050102,Banks,IN050102002,Private Sector Bank,2026-08-30T11:58:21.064178+00:00
KOTAKBANK.NS,IN05,Financial Services,IN0501,Financial Services,IN050102,Banks,IN050102002,Private Sector Bank,2026-08-30T11:58:21.064178+00:00
KTKBANK.NS,IN05,Financial Services,IN0501,Financial Services,IN050102,Banks,IN050102002,Private Sector Bank,2026-08-30T11:58:21.064178+00:00
RBLBANK.NS,IN05,Financial Services,IN0501,Financial Services,IN050102,Banks,IN050102002,Private Sector Bank,2026-08-30T11:58:21.064178+00:00
SOUTHBANK.NS,IN05,Financial Services,IN0501,Financial Services,IN050102,Banks,IN050102002,Private Sector Bank,2026-08-30T11:58:21.064178+00:00
TMB.NS,IN05,Financial Services,IN0501,Financial Services,IN050102,Banks,IN050102002,Private Sector Bank,2026-08-30T11:58:21.064178+00:00
YESBANK.NS,IN05,Financial Services,IN0501,Financial Services,IN050102,Banks,IN050102002,Private Sector Bank,2026-08-30T11:58:21.064178+00:00
AUBANK.NS,IN05,Financial Services,IN0501,Financial Services,IN050102,Banks,IN050102003,Other Bank,2026-08-30T11:58:21.064178+00:00
CAPITALSFB.NS,IN05,Financial Services,IN0501,Financial Services,IN050102,Banks,IN050102003,Other Bank,2026-08-30T11:58:21.064178+00:00
EQUITASBNK.NS,IN05,Financial Services,IN0501,Financial Services,IN050102,Banks,IN050102003,Other Bank,2026-08-30T11:58:21.064178+00:00
ESAFSFB.NS,IN05,Financial Services,IN0501,Financial Services,IN050102,Banks,IN050102003,Other Bank,2026-08-30T11:58:21.064178+00:00
FINOPB.NS,IN05,Financial Services,IN0501,Financial Services,IN050102,Banks,IN050102003,Other Bank,2026-08-30T11:58:21.064178+00:00
JSFB.NS,IN05,Financial Services,IN0501,Financial Services,IN050102,Banks,IN050102003,Other Bank,2026-08-30T11:58:21.064178+00:00
SURYODAY.NS,IN05,Financial Services,IN0501,Financial Services,IN050102,Banks,IN050102003,Other Bank,2026-08-30T11:58:21.064178+00:00
UJJIVANSFB.NS,IN05,Financial Services,IN0501,Financial Services,IN050102,Banks,IN050102003,Other Bank,2026-08-30T11:58:21.064178+00:00
UTKARSHBNK.NS,IN05,Financial Services,IN0501,Financial Services,IN050102,Banks,IN050102003,Other Bank,2026-08-30T11:58:21.064178+00:00
531359.BO,IN05,Financial Services,IN0501,Financial Services,IN050103,Capital Markets,IN050103001,Asset Management Company,2026-08-30T11:58:21.064178+00:00
ABSLAMC.NS,IN05,Financial Services,IN0501,Financial Services,IN050103,Capital Markets,IN050103001,Asset Management Company,2026-08-30T11:58:21.064178+00:00
CRAMC.NS,IN05,Financial Services,IN0501,Financial Services,IN050103,Capital Markets,IN050103001,Asset Management Company,2026-08-30T11:58:21.064178+00:00
GAJA.NS,IN05,Financial Services,IN0501,Financial Services,IN050103,Capital Markets,IN050103001,Asset Management Company,2026-08-30T11:58:21.064178+00:00
HDFCAMC.NS,IN05,Financial Services,IN0501,Financial Services,IN050103,Capital Markets,IN050103001,Asset Management Company,2026-08-30T11:58:21.064178+00:00
ICICIAMC.NS,IN05,Financial Services,IN0501,Financial Services,IN050103,Capital Markets,IN050103001,Asset Management Company,2026-08-30T11:58:21.064178+00:00
IVC.NS,IN05,Financial Services,IN0501,Financial Services,IN050103,Capital Markets,IN050103001,Asset Management Company,2026-08-30T11:58:21.064178+00:00
SBIFUNDS.NS,IN05,Financial Services,IN0501,Financial Services,IN050103,Capital Markets,IN050103001,Asset Management Company,2026-08-30T11:58:21.064178+00:00
UTIAMC.NS,IN05,Financial Services,IN0501,Financial Services,IN050103,Capital Markets,IN050103001,Asset Management Company,2026-08-30T11:58:21.064178+00:00
544467.BO,IN05,Financial Services,IN0501,Financial Services,IN050103,Capital Markets,IN050103002,"Depositories, Clearing Houses and Other Intermediaries",2026-08-30T11:58:21.064178+00:00
BEACON.NS,IN05,Financial Services,IN0501,Financial Services,IN050103,Capital Markets,IN050103002,"Depositories, Clearing Houses and Other Intermediaries",2026-08-30T11:58:21.064178+00:00
CAMS.NS,IN05,Financial Services,IN0501,Financial Services,IN050103,Capital Markets,IN050103002,"Depositories, Clearing Houses and Other Intermediaries",2026-08-30T11:58:21.064178+00:00
CDSL.NS,IN05,Financial Services,IN0501,Financial Services,IN050103,Capital Markets,IN050103002,"Depositories, Clearing Houses and Other Intermediaries",2026-08-30T11:58:21.064178+00:00
KFINTECH.NS,IN05,Financial Services,IN0501,Financial Services,IN050103,Capital Markets,IN050103002,"Depositories, Clearing Houses and Other Intermediaries",2026-08-30T11:58:21.064178+00:00
543623.BO,IN05,Financial Services,IN0501,Financial Services,IN050103,Capital Markets,IN050103003,Financial Products Distributor,2026-08-30T11:58:21.064178+00:00
543753.BO,IN05,Financial Services,IN0501,Financial Services,IN050103,Capital Markets,IN050103003,Financial Products Distributor,2026-08-30T11:58:21.064178+00:00
544560.BO,IN05,Financial Services,IN0501,Financial Services,IN050103,Capital Markets,IN050103003,Financial Products Distributor,2026-08-30T11:58:21.064178+00:00
ANANDRATHI.NS,IN05,Financial Services,IN0501,Financial Services,IN050103,Capital Markets,IN050103003,Financial Products Distributor,2026-08-30T11:58:21.064178+00:00
PRUDENT.NS,IN05,Financial Services,IN0501,Financial Services,IN050103,Capital Markets,IN050103003,Financial Products Distributor,2026-08-30T11:58:21.064178+00:00
CARERATING.NS,IN05,Financial Services,IN0501,Financial Services,IN050103,Capital Markets,IN050103004,Ratings,2026-08-30T11:58:21.064178+00:00
ICRA.NS,IN05,Financial Services,IN0501,Financial Services,IN050103,Capital Markets,IN050103004,Ratings,2026-08-30T11:58:21.064178+00:00
BSE.NS,IN05,Financial Services,IN0501,Financial Services,IN050103,Capital Markets,IN050103005,Exchange and Data Platform,2026-08-30T11:58:21.064178+00:00
IEX.NS,IN05,Financial Services,IN0501,Financial Services,IN050103,Capital Markets,IN050103005,Exchange and Data Platform,2026-08-30T11:58:21.064178+00:00
MCX.NS,IN05,Financial Services,IN0501,Financial Services,IN050103,Capital Markets,IN050103005,Exchange and Data Platform,2026-08-30T11:58:21.064178+00:00
360ONE.NS,IN05,Financial Services,IN0501,Financial Services,IN050103,Capital Markets,IN050103006,Stockbroking & Allied,2026-08-30T11:58:21.064178+00:00
530585.BO,IN05,Financial Services,IN0501,Financial Services,IN050103,Capital Markets,IN050103006,Stockbroking & Allied,2026-08-30T11:58:21.064178+00:00
544141.BO,IN05,Financial Services,IN0501,Financial Services,IN050103,Capital Markets,IN050103006,Stockbroking & Allied,2026-08-30T11:58:21.064178+00:00
544340.BO,IN05,Financial Services,IN0501,Financial Services,IN050103,Capital Markets,IN050103006,Stockbroking & Allied,2026-08-30T11:58:21.064178+00:00
5PAISA.NS,IN05,Financial Services,IN0501,Financial Services,IN050103,Capital Markets,IN050103006,Stockbroking & Allied,2026-08-30T11:58:21.064178+00:00
ALMONDZ.NS,IN05,Financial Services,IN0501,Financial Services,IN050103,Capital Markets,IN050103006,Stockbroking & Allied,2026-08-30T11:58:21.064178+00:00
ANGELONE.NS,IN05,Financial Services,IN0501,Financial Services,IN050103,Capital Markets,IN050103006,Stockbroking & Allied,2026-08-30T11:58:21.064178+00:00
ARIHANTCAP.NS,IN05,Financial Services,IN0501,Financial Services,IN050103,Capital Markets,IN050103006,Stockbroking & Allied,2026-08-30T11:58:21.064178+00:00
ARSSBL.NS,IN05,Financial Services,IN0501,Financial Services,IN050103,Capital Markets,IN050103006,Stockbroking & Allied,2026-08-30T11:58:21.064178+00:00
BIRLAMONEY.NS,IN05,Financial Services,IN0501,Financial Services,IN050103,Capital Markets,IN050103006,Stockbroking & Allied,2026-08-30T11:58:21.064178+00:00
DAMCAPITAL.NS,IN05,Financial Services,IN0501,Financial Services,IN050103,Capital Markets,IN050103006,Stockbroking & Allied,2026-08-30T11:58:21.064178+00:00
DOLATALGO.NS,IN05,Financial Services,IN0501,Financial Services,IN050103,Capital Markets,IN050103006,Stockbroking & Allied,2026-08-30T11:58:21.064178+00:00
EMKAY.NS,IN05,Financial Services,IN0501,Financial Services,IN050103,Capital Markets,IN050103006,Stockbroking & Allied,2026-08-30T11:58:21.064178+00:00
GEOJITFSL.NS,IN05,Financial Services,IN0501,Financial Services,IN050103,Capital Markets,IN050103006,Stockbroking & Allied,2026-08-30T11:58:21.064178+00:00
GROWW.NS,IN05,Financial Services,IN0501,Financial Services,IN050103,Capital Markets,IN050103006,Stockbroking & Allied,2026-08-30T11:58:21.064178+00:00
IIFLCAPS.NS,IN05,Financial Services,IN0501,Financial Services,IN050103,Capital Markets,IN050103006,Stockbroking & Allied,2026-08-30T11:58:21.064178+00:00
INDOTHAI.NS,IN05,Financial Services,IN0501,Financial Services,IN050103,Capital Markets,IN050103006,Stockbroking & Allied,2026-08-30T11:58:21.064178+00:00
MASTERTR.NS,IN05,Financial Services,IN0501,Financial Services,IN050103,Capital Markets,IN050103006,Stockbroking & Allied,2026-08-30T11:58:21.064178+00:00
MONARCH.NS,IN05,Financial Services,IN0501,Financial Services,IN050103,Capital Markets,IN050103006,Stockbroking & Allied,2026-08-30T11:58:21.064178+00:00
MOTILALOFS.NS,IN05,Financial Services,IN0501,Financial Services,IN050103,Capital Markets,IN050103006,Stockbroking & Allied,2026-08-30T11:58:21.064178+00:00
NUVAMA.NS,IN05,Financial Services,IN0501,Financial Services,IN050103,Capital Markets,IN050103006,Stockbroking & Allied,2026-08-30T11:58:21.064178+00:00
SHARDUL.NS,IN05,Financial Services,IN0501,Financial Services,IN050103,Capital Markets,IN050103006,Stockbroking & Allied,2026-08-30T11:58:21.064178+00:00
SHAREINDIA.NS,IN05,Financial Services,IN0501,Financial Services,IN050103,Capital Markets,IN050103006,Stockbroking & Allied,2026-08-30T11:58:21.064178+00:00
SMCGLOBAL.NS,IN05,Financial Services,IN0501,Financial Services,IN050103,Capital Markets,IN050103006,Stockbroking & Allied,2026-08-30T11:58:21.064178+00:00
SYSTMTXC.NS,IN05,Financial Services,IN0501,Financial Services,IN050103,Capital Markets,IN050103006,Stockbroking & Allied,2026-08-30T11:58:21.064178+00:00
21STCENMGM.NS,IN05,Financial Services,IN0501,Financial Services,IN050103,Capital Markets,IN050103007,Other Capital Market related Services,2026-08-30T11:58:21.064178+00:00
500069.BO,IN05,Financial Services,IN0501,Financial Services,IN050103,Capital Markets,IN050103007,Other Capital Market related Services,2026-08-30T11:58:21.064178+00:00
531176.BO,IN05,Financial Services,IN0501,Financial Services,IN050103,Capital Markets,IN050103007,Other Capital Market related Services,2026-08-30T11:58:21.064178+00:00
539692.BO,IN05,Financial Services,IN0501,Financial Services,IN050103,Capital Markets,IN050103007,Other Capital Market related Services,2026-08-30T11:58:21.064178+00:00
GCSL.NS,IN05,Financial Services,IN0501,Financial Services,IN050103,Capital Markets,IN050103007,Other Capital Market related Services,2026-08-30T11:58:21.064178+00:00
GICRE.NS,IN05,Financial Services,IN0501,Financial Services,IN050104,Insurance,IN050104001,General Insurance,2026-08-30T11:58:21.064178+00:00
GODIGIT.NS,IN05,Financial Services,IN0501,Financial Services,IN050104,Insurance,IN050104001,General Insurance,2026-08-30T11:58:21.064178+00:00
ICICIGI.NS,IN05,Financial Services,IN0501,Financial Services,IN050104,Insurance,IN050104001,General Insurance,2026-08-30T11:58:21.064178+00:00
